gene_name,Pathway,SubPathway,Phenotype Description,Category,zscore,effect_size,pvalue,FDR_all,Tissue,Phenotype Code,gene,Protein Name,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,Derivation,File
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.99128157651675,-5.5986004133036e-4,0.0464499397531238,0.8961013237683113,Breast Mammary Tissue,I9_HYPTENS,ENSG00000167468,GPX4,0.117485081449608,0.0463565842992674,1.54776829340103e-5,4.85025136973455e-5,12,13,13,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.97220893823855,-8.7009925099041e-4,0.0485857597353013,0.8961013237683113,Uterus,I9_HYPTENS,ENSG00000167468,GPX4,0.0458577250912566,0.142144551265428,1.06225502117338e-5,1.1086254109586e-4,2,2,2,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-2.00088732868099,-6.0501122140006e-4,0.0454045334122514,0.8961013237683113,Vagina,I9_HYPTENS,ENSG00000167468,GPX4,0.0987067811032541,0.168475088887476,4.30171959208445e-7,6.90192064158988e-6,4,4,4,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.98408598059129,-5.9054042917291e-4,0.0472462557216911,0.8961013237683113,Liver,I9_HYPTENS,ENSG00000167468,GPX4,0.102194610615782,0.266597708428328,1.43296994686926e-15,3.5953482035639996e-14,4,4,4,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-2.00826439711798,-4.8634785830019e-4,0.0446152030807161,0.8961013237683113,Thyroid,I9_HYPTENS,ENSG00000167468,GPX4,0.155676557166439,0.158899368439526,2.6612797508165795e-23,1.5906602395309e-22,8,8,8,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.98266213442857,-5.4396112523871e-4,0.0474051818708338,0.8961013237683113,Small Intestine Terminal Ileum,I9_HYPTENS,ENSG00000167468,GPX4,0.120718730920166,0.234934678367557,1.2256332851048199e-11,2.33098096727325e-10,4,4,4,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-2.08574533610198,-6.3376857538994e-4,0.0370016973953386,0.8961013237683113,Adipose Subcutaneous,I9_HYPTENS,ENSG00000167468,GPX4,0.100487479804626,0.076047212110335,1.3391573386789598e-11,4.8438761656026e-11,15,16,16,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.98474903448264,-4.8387770994629e-4,0.0471724003643401,0.8961013237683113,Pancreas,I9_HYPTENS,ENSG00000167468,GPX4,0.152120411747757,0.321742890963193,2.29297188938355e-27,5.21026242826987e-26,6,6,6,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.99595118551561,-7.1482086914117e-4,0.0459392364336322,0.8961013237683113,Adipose Visceral Omentum,I9_HYPTENS,ENSG00000167468,GPX4,0.0708863474251346,0.102890050735388,1.10305321062529e-12,6.05058861821891e-12,4,4,4,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.98628735997214,-6.6002932739465e-4,0.0470014253482582,0.8961013237683113,Ovary,I9_HYPTENS,ENSG00000167468,GPX4,0.0812806983505589,0.333209211076697,3.20084287351836e-16,1.1306009563804e-14,3,3,3,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.98446922939604,-0.00132738322758973,0.0472035550667842,0.8961013237683113,Artery Coronary,I9_HYPTENS,ENSG00000167468,GPX4,0.0200076855263741,0.0449503153917324,0.00186141387909848,0.00573802887877402,2,2,2,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.97723804890061,-4.5325833384334e-4,0.0480147286172384,0.8961013237683113,Spleen,I9_HYPTENS,ENSG00000167468,GPX4,0.176010076507571,0.216532721029612,1.34364072589656e-13,1.36405461284106e-12,24,25,25,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypertension *,Circulatory,-1.99391307556371,-5.9433041484554e-4,0.0461615547524843,0.8961013237683113,Colon Sigmoid,I9_HYPTENS,ENSG00000167468,GPX4,0.102021405788798,0.227580346138483,1.7761963389865598e-19,2.34608790566526e-18,4,4,4,ICD10/FinnGen,I9_HYPTENS.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Ischaemic heart disease, wide definition *",Circulatory,-2.37669708096183,-0.00304158939164838,0.0174684269357299,0.8961013237683113,Whole Blood,I9_IHD,ENSG00000137714,FDX1,0.0964004533122281,0.0873001390093366,5.779590584396971e-15,2.63741881138435e-14,16,16,16,ICD10/FinnGen,I9_IHD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Nontraumatic intracranial haemmorrhage *,Circulatory,-2.14740094333154,-7.1098000527858e-4,0.031761375623093,0.8961013237683113,Skin Sun Exposed Lower leg,I9_INTRACRA,ENSG00000143799,PARP1,0.108518962433416,0.0742936669087102,9.104991450509498e-12,3.18941463450545e-11,60,60,60,ICD10/FinnGen,I9_INTRACRA.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Peripheral artery disease *,Circulatory,-2.0123697382403,-0.00181383023553443,0.0441809760348368,0.8961013237683113,Artery Tibial,I9_PAD,ENSG00000143799,PARP1,0.0124784234164233,0.017795777240936,0.0012321873618688,0.00208906432208787,10,10,10,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Peripheral artery disease *,Circulatory,-2.14225959213482,-0.00175490963649101,0.0321725985121524,0.8961013237683113,Lung,I9_PAD,ENSG00000143799,PARP1,0.0158663263118139,0.0512648153234987,2.06559757637047e-7,6.59113408460033e-7,10,10,10,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Peripheral artery disease *,Circulatory,2.11975712027457,7.4564427072034e-4,0.034026533154225,0.8961013237683113,Brain Cerebellar Hemisphere,I9_PAD,ENSG00000137714,FDX1,0.0819982742215503,0.0972912571378693,2.6456719070209e-5,1.0099975372839e-4,9,9,9,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Peripheral artery disease *,Circulatory,-2.07159948924544,-0.00161985827424179,0.0383028076062873,0.8961013237683113,Esophagus Mucosa,I9_PAD,ENSG00000143799,PARP1,0.0169535884983753,0.0511348920756334,3.49332214665566e-7,9.53239090945043e-7,9,9,9,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Peripheral artery disease *,Circulatory,-2.15556960309913,-8.385064533964e-4,0.0311172882254651,0.8961013237683113,Brain Cerebellum,I9_PAD,ENSG00000143799,PARP1,0.0666824885099742,0.167010673170223,8.09890585693952e-10,4.752701505256291e-9,12,12,12,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Peripheral artery disease *,Circulatory,2.43305435079203,8.5306941782475e-4,0.0149720533047274,0.8961013237683113,Skin Not Sun Exposed Suprapubic,I9_PAD,ENSG00000137714,FDX1,0.0803704589433941,0.0996279101523518,2.00918395030239e-13,9.05279522729401e-13,3,3,3,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Peripheral artery disease *,Circulatory,2.15352499684979,0.00257531304767768,0.0312774417293625,0.8961013237683113,Brain Substantia nigra,I9_PAD,ENSG00000137714,FDX1,0.00698594593914459,0.0710597063688524,0.0041452564159491,0.0196259743859268,4,4,4,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Peripheral artery disease *,Circulatory,-2.39436327777621,-6.943711064236e-4,0.016649249398451402,0.8961013237683113,Cells Cultured fibroblasts,I9_PAD,ENSG00000143799,PARP1,0.117351659280747,0.170928902226289,2.2977285726825802e-21,1.38184605327585e-20,5,5,5,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Peripheral artery disease *,Circulatory,-2.30290496475796,-5.6098553476677e-4,0.0212841907661325,0.8961013237683113,Nerve Tibial,I9_PAD,ENSG00000143799,PARP1,0.177100332524668,0.250939968359365,3.83984948396047e-35,3.83300226291915e-34,15,15,15,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Peripheral artery disease *,Circulatory,-2.3167062913538,-9.1547268441946e-4,0.0205197366310983,0.8961013237683113,Brain Cerebellar Hemisphere,I9_PAD,ENSG00000143799,PARP1,0.0653969382758903,0.139767776593914,3.46507804648943e-7,1.76623673705635e-6,8,8,8,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Peripheral artery disease *,Circulatory,2.16239776821492,7.4565533013161e-4,0.0305875294575107,0.8961013237683113,Brain Cerebellum,I9_PAD,ENSG00000137714,FDX1,0.0853984338874605,0.172651662552629,3.9459058295358003e-10,2.40431086408668e-9,9,9,9,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Peripheral artery disease *,Circulatory,-2.08487734896665,-0.00201460721668401,0.0370804352428375,0.8961013237683113,Esophagus Muscularis,I9_PAD,ENSG00000143799,PARP1,0.0109472113727859,0.0113541941898153,0.021554865870692,0.0328886800993903,7,7,7,ICD10/FinnGen,I9_PAD.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,DVT of lower extremities *,Circulatory,-2.28713088443783,-0.00146852316646706,0.0221881846860672,0.8961013237683113,Breast Mammary Tissue,I9_PHLETHROMBDVTLOW,ENSG00000143799,PARP1,0.0420535885240499,0.0631173903776041,4.08166441521681e-7,1.59350395193962e-6,14,14,14,ICD10/FinnGen,I9_PHLETHROMBDVTLOW.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Unstable angina pectoris *,Circulatory,2.00527439716805,0.00164965863106646,0.0449337203575618,0.8961013237683113,Breast Mammary Tissue,I9_UAP,ENSG00000143799,PARP1,0.0420535885240499,0.0631173903776041,4.08166441521681e-7,1.59350395193962e-6,14,14,14,ICD10/FinnGen,I9_UAP.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Vascular diseases of the intestine *,Circulatory,1.98878235818519,4.1028977108412e-4,0.0467252308568565,0.8961013237683113,Uterus,I9_VASCINT,ENSG00000167468,GPX4,0.0458577250912566,0.142144551265428,1.06225502117338e-5,1.1086254109586e-4,2,2,2,ICD10/FinnGen,I9_VASCINT.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Vascular diseases of the intestine *,Circulatory,2.07834904492128,2.2370271038806e-4,0.0376772222551887,0.8961013237683113,Spleen,I9_VASCINT,ENSG00000167468,GPX4,0.176010076507571,0.216532721029612,1.34364072589656e-13,1.36405461284106e-12,24,25,25,ICD10/FinnGen,I9_VASCINT.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Vascular diseases of the intestine *,Circulatory,1.98184153950362,3.8237969864024e-4,0.0474969786445585,0.8961013237683113,Kidney Cortex,I9_VASCINT,ENSG00000167468,GPX4,0.0524288927431513,0.130537000414116,0.00168675528285519,0.0162499336958559,2,2,2,ICD10/FinnGen,I9_VASCINT.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Vascular diseases of the intestine *,Circulatory,2.0097151801266,2.5553050596702e-4,0.0444613423843754,0.8961013237683113,Brain Putamen basal ganglia,I9_VASCINT,ENSG00000167468,GPX4,0.142848661751814,0.233227633467535,2.5627116991220398e-11,3.59257161796176e-10,23,23,23,ICD10/FinnGen,I9_VASCINT.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Vascular diseases of the intestine *,Circulatory,2.02098512851504,3.3949224227976e-4,0.0432813045794143,0.8961013237683113,Cells EBV-transformed lymphocytes,I9_VASCINT,ENSG00000167468,GPX4,0.0699515699045086,0.14748908054025,1.57108884925957e-6,1.45797989753682e-5,4,4,4,ICD10/FinnGen,I9_VASCINT.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Vascular diseases of the intestine *,Circulatory,2.37548692429675,2.5254271521489e-4,0.0175258133410315,0.8961013237683113,Pituitary,I9_VASCINT,ENSG00000167468,GPX4,0.183252214106076,0.257512649799853,6.4770333057421e-17,1.0699188971835901e-15,9,9,9,ICD10/FinnGen,I9_VASCINT.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Vascular diseases of the intestine *,Circulatory,1.99999973325444,2.4063976014932e-4,0.0455002927000673,0.8961013237683113,Muscle Skeletal,I9_VASCINT,ENSG00000167468,GPX4,0.137572944362314,0.1389777115528,1.06625822324782e-24,8.53337567847156e-24,10,11,11,ICD10/FinnGen,I9_VASCINT.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.39863820490046,-4.4021596613194e-4,0.0164561651350111,0.8961013237683113,Esophagus Gastroesophageal Junction,I95,ENSG00000167468,GPX4,0.161191819638267,0.195701074436495,3.02756003178363e-17,3.00739643595695e-16,9,9,9,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.41938053139254,-5.5575835443252e-4,0.0155469667333459,0.8961013237683113,Liver,I95,ENSG00000167468,GPX4,0.102194610615782,0.266597708428328,1.43296994686926e-15,3.5953482035639996e-14,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.41125496670916,-4.3545195235069e-4,0.0158977303483078,0.8961013237683113,Skin Sun Exposed Lower leg,I95,ENSG00000167468,GPX4,0.165951502072064,0.271692108992813,1.908255405309859e-43,2.9929855955995695e-42,16,18,18,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.21926615284639,-7.0594620639557e-4,0.0264686228745344,0.8961013237683113,Kidney Cortex,I95,ENSG00000167468,GPX4,0.0524288927431513,0.130537000414116,0.00168675528285519,0.0162499336958559,2,2,2,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.37903752269261,-4.3888591386232e-4,0.0173579089558627,0.8961013237683113,Esophagus Mucosa,I95,ENSG00000167468,GPX4,0.159033906531119,0.278879450768154,4.85765934031134e-37,7.589240165920119e-36,16,17,17,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.41457486568306,-4.8638793668323e-4,0.0157535851234441,0.8961013237683113,Heart Left Ventricle,I95,ENSG00000167468,GPX4,0.133506335687788,0.0376588378289173,1.2463682282141e-4,3.3488814555442e-4,6,6,6,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.41327720241745,-5.5854990147111e-4,0.0158097903625538,0.8961013237683113,Minor Salivary Gland,I95,ENSG00000167468,GPX4,0.100450599347662,0.17632364015254,1.61244888784988e-7,2.00699438018387e-6,3,3,3,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.35527587231164,-5.3606794424088e-4,0.0185089588504479,0.8961013237683113,Brain Cerebellar Hemisphere,I95,ENSG00000167468,GPX4,0.104312263288385,0.326882209927943,1.41254226390544e-16,2.3342935692373704e-15,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.43236790077353,-6.2447987485421e-4,0.0150004621471456,0.8961013237683113,Ovary,I95,ENSG00000167468,GPX4,0.0812806983505589,0.333209211076697,3.20084287351836e-16,1.1306009563804e-14,3,3,3,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.42721930165213,-5.6023903925453e-4,0.0152150556454347,0.8961013237683113,Prostate,I95,ENSG00000167468,GPX4,0.10125256628936,0.215251943814792,3.39482898261183e-13,5.5111744501523894e-12,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.0615049645231,-5.341647709056e-4,0.0392548903337957,0.8961013237683113,Brain Anterior cingulate cortex BA24,I95,ENSG00000167468,GPX4,0.0804067249500831,0.140627791430511,2.87156474828219e-6,2.30292594826397e-5,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.03332079158069,-5.5565359533625e-4,0.0420201239330909,0.8961013237683113,Brain Amygdala,I95,ENSG00000167468,GPX4,0.072085737956111,0.113006750856746,9.82347320973312e-5,7.6475229252786e-4,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.08670957187612,-4.0929131715379e-4,0.036914395504123,0.8961013237683113,Muscle Skeletal,I95,ENSG00000167468,GPX4,0.137572944362314,0.1389777115528,1.06625822324782e-24,8.53337567847156e-24,10,11,11,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.37820203040745,-4.5931758393079e-4,0.0173972911534507,0.8961013237683113,Heart Atrial Appendage,I95,ENSG00000167468,GPX4,0.145106099523724,0.0553827053557085,4.46853204827009e-6,1.41362585903547e-5,11,12,12,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.43207461615762,-4.5745957543677e-4,0.0150126142479774,0.8961013237683113,Stomach,I95,ENSG00000167468,GPX4,0.153164953276161,0.308437865511478,1.29705927445338e-27,3.93492707377633e-26,10,10,10,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.13938767866315,-4.8024377795759e-4,0.032404283991927,0.8961013237683113,Brain Nucleus accumbens basal ganglia,I95,ENSG00000167468,GPX4,0.107840899691725,0.193580245099764,5.688889857151459e-11,6.20738221567976e-10,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.38874529730578,-4.4802372168405e-4,0.0169060182911529,0.8961013237683113,Colon Transverse,I95,ENSG00000167468,GPX4,0.153909896298651,0.268949874164991,1.00982421426037e-26,2.0312444960529095e-25,10,10,10,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.19948824066731,-7.4776269064668e-4,0.0278432243805739,0.8961013237683113,Uterus,I95,ENSG00000167468,GPX4,0.0458577250912566,0.142144551265428,1.06225502117338e-5,1.1086254109586e-4,2,2,2,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.16673744134401,-4.6504067428087e-4,0.0302548799552869,0.8961013237683113,Brain Cerebellum,I95,ENSG00000167468,GPX4,0.118018226704761,0.42003508204793,2.76084664850162e-26,7.7477181816440595e-25,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.22408176628314,-3.8998911380328e-4,0.0261429434372493,0.8961013237683113,Pituitary,I95,ENSG00000167468,GPX4,0.183252214106076,0.257512649799853,6.4770333057421e-17,1.0699188971835901e-15,9,9,9,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.38322909880758,-6.6034597601145e-4,0.0171615103598296,0.8961013237683113,Cells EBV-transformed lymphocytes,I95,ENSG00000167468,GPX4,0.0699515699045086,0.14748908054025,1.57108884925957e-6,1.45797989753682e-5,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.35967958659153,-4.2689982609394e-4,0.0182907254081675,0.8961013237683113,Cells Cultured fibroblasts,I95,ENSG00000167468,GPX4,0.16528117062549,0.399418802954036,3.19953750818649e-55,7.518507111559548e-54,18,20,20,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.4417517062811,-5.1695291015383e-4,0.014616195313529,0.8961013237683113,Small Intestine Terminal Ileum,I95,ENSG00000167468,GPX4,0.120718730920166,0.234934678367557,1.2256332851048199e-11,2.33098096727325e-10,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.32920959685441,-0.00120241490327101,0.0198479647595097,0.8961013237683113,Artery Coronary,I95,ENSG00000167468,GPX4,0.0200076855263741,0.0449503153917324,0.00186141387909848,0.00573802887877402,2,2,2,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.24851703794942,-5.0288838768559e-4,0.0245432399011264,0.8961013237683113,Brain Cortex,I95,ENSG00000167468,GPX4,0.108319515326491,0.313758346833111,2.49611985974495e-18,4.98630223171696e-17,4,4,4,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Hypotension,Circulatory,-2.06720917567639,-3.5428010410927e-4,0.0387144479720346,0.8961013237683113,Spleen,I95,ENSG00000167468,GPX4,0.176010076507571,0.216532721029612,1.34364072589656e-13,1.36405461284106e-12,24,25,25,ICD10/FinnGen,I95.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,ILD differential diagnosis *,Respiratory,-1.99720745094566,-0.00590588429198298,0.0458026519964087,0.8961013237683113,Artery Coronary,ILD_DIFF_DG,ENSG00000167468,GPX4,0.0200076855263741,0.0449503153917324,0.00186141387909848,0.00573802887877402,2,2,2,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,ILD differential diagnosis *,Respiratory,-2.01829878355554,-0.00320770061026793,0.0435601533392512,0.8961013237683113,Cells EBV-transformed lymphocytes,ILD_DIFF_DG,ENSG00000167468,GPX4,0.0699515699045086,0.14748908054025,1.57108884925957e-6,1.45797989753682e-5,4,4,4,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-2.05668041949274,-0.00268007595411345,0.0397169768543463,0.8961013237683113,Cells Cultured fibroblasts,ILD_DIFF_DG,ENSG00000143799,PARP1,0.117351659280747,0.170928902226289,2.2977285726825802e-21,1.38184605327585e-20,5,5,5,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,2.05918011693784,0.00525512381774453,0.0394769871613016,0.8961013237683113,Whole Blood,ILD_DIFF_DG,ENSG00000143799,PARP1,0.0318531304106046,0.0373367094003591,4.66040457385976e-7,1.24760034400751e-6,7,7,7,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-2.10105836659623,-0.00590830889198587,0.0356358429911771,0.8961013237683113,Skin Not Sun Exposed Suprapubic,ILD_DIFF_DG,ENSG00000143799,PARP1,0.0253852207948448,0.0847539192507014,1.47607104120626e-11,5.8197146969534296e-11,17,17,17,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-1.98225394903809,-0.00806326539597204,0.0474508253240279,0.8961013237683113,Artery Tibial,ILD_DIFF_DG,ENSG00000143799,PARP1,0.0124784234164233,0.017795777240936,0.0012321873618688,0.00208906432208787,10,10,10,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-1.99579305613874,-0.00841048138378028,0.0459564529543207,0.8961013237683113,Heart Atrial Appendage,ILD_DIFF_DG,ENSG00000143799,PARP1,0.0114725105079208,0.0256508835171605,0.00194395460219184,0.0040550018149592,11,11,11,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-2.04840051034848,-0.00726929909508761,0.0405207715793901,0.8961013237683113,Lung,ILD_DIFF_DG,ENSG00000143799,PARP1,0.0158663263118139,0.0512648153234987,2.06559757637047e-7,6.59113408460033e-7,10,10,10,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,ILD differential diagnosis *,Respiratory,-2.10632973945088,-0.0041197878558229,0.0351757197402361,0.8961013237683113,Uterus,ILD_DIFF_DG,ENSG00000167468,GPX4,0.0458577250912566,0.142144551265428,1.06225502117338e-5,1.1086254109586e-4,2,2,2,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-2.16520844726625,-0.00933419288038936,0.0303717257348422,0.8961013237683113,Esophagus Muscularis,ILD_DIFF_DG,ENSG00000143799,PARP1,0.0109472113727859,0.0113541941898153,0.021554865870692,0.0328886800993903,7,7,7,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
