phecodeID,gene,gene_name,zscore,effect_size,pvalue,pred_perf_R2,pred_perf_pval,n_snps_used,n_snps_in_model,Tissue,Phenotype Description
Phecode_427.42,ENSG00000101966,XIAP,-0.278848690584695,-3.26477954937236,0.78036094615345,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Cardiac arrest
Phecode_357,ENSG00000101966,XIAP,0.277429399392321,4.00251319102947,0.781450409783312,0.0301421076010978,0.00738400933824701,18,22,Pituitary,Inflammatory polyneuropathy
Phecode_395.1,ENSG00000101966,XIAP,0.276718917534861,6.6770893074233,0.781995944800266,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Nonrheumatic mitral valve disorders
Phecode_172.3,ENSG00000101966,XIAP,-0.276235750675915,-4.6669894545708,0.782367,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Carcinoma in situ of skin
Phecode_375,ENSG00000101966,XIAP,-0.275284046707373,-0.702414026198586,0.783098020044948,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Disorders of lacrimal system
Phecode_520.2,ENSG00000101966,XIAP,0.274113853037447,16.4025519754188,0.783997128243903,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Embedded and impacted teeth
Phecode_444,ENSG00000101966,XIAP,-0.27278733663746,-3.2750474297269,0.785016694424293,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Arterial embolism and thrombosis
Phecode_529,ENSG00000101966,XIAP,0.272447754100439,16.5435948215314,0.785277758404142,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Diseases of tongue
Phecode_213,ENSG00000101966,XIAP,0.272211145084766,0.189613144049888,0.785459672765906,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Benign neoplasm of bone and articular cartilage
Phecode_567,ENSG00000101966,XIAP,-0.270771215262894,-4.06085867236819,0.786567,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Peritonitis
Phecode_555.2,ENSG00000101966,XIAP,-0.270008659748586,-13.3570409421909,0.787153591447835,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Ulcerative colitis
Phecode_433.1,ENSG00000101966,XIAP,0.26995822363724,1.04147970912185,0.787192393398931,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction"
Phecode_465.2,ENSG00000101966,XIAP,0.268322527168383,7.29876080005791,0.788451067620118,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Acute pharyngitis
Phecode_465.2,ENSG00000101966,XIAP,0.26796823327211,16.4072297837831,0.788723770937352,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Acute pharyngitis
Phecode_145.2,ENSG00000101966,XIAP,-0.266758578039035,-13.2756218400868,0.789655048775024,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,"Malignant neoplasm of base of tongue, Malignant neoplasm of other and unspecified parts of tongue"
Phecode_427.42,ENSG00000101966,XIAP,0.266171289510455,1.75861413525122,0.790107293329575,0.00819518909887165,0.179950352248207,6,8,Prostate,Cardiac arrest
Phecode_274.1,ENSG00000101966,XIAP,-0.2658212534569,-1.24129680320519,0.790376874030864,0.0464861651367059,0.0102384897777491,79,102,Vagina,Gout
Phecode_208,ENSG00000101966,XIAP,-0.264749317953894,-6.28821038652069,0.791202582390899,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,"Benign neoplasm of colon, rectum, anus and anal canal"
Phecode_189.11,ENSG00000101966,XIAP,0.263076112043446,2.09000850971526,0.792491915443595,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,"Malignant neoplasm of kidney, except renal pelvis"
Phecode_368,ENSG00000101966,XIAP,0.263044153054684,8.67178432888995,0.792516547822922,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Visual disturbances
Phecode_535.1,ENSG00000101966,XIAP,-0.262352568294499,-6.49435217342555,0.793049637218921,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Gastric ulcer
Phecode_610.1,ENSG00000101966,XIAP,-0.262347464652327,-6.09855680911338,0.793053571583219,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Benign mammary dysplasia
Phecode_585.1,ENSG00000101966,XIAP,-0.261749367533994,-25.2642291874513,0.793514677187497,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Acute kidney failure
Phecode_153.3,ENSG00000101966,XIAP,0.260553328265677,15.0946855507945,0.794436985299467,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,"Malignant neoplasm of rectosigmoid junction, Malignant neoplasm of rectum"
Phecode_200,ENSG00000101966,XIAP,0.258914464953068,0.239317300802413,0.795701237237506,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Myelodysplastic syndromes
Phecode_368,ENSG00000101966,XIAP,0.258591831874053,0.0256155967738948,0.795950186160437,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Visual disturbances
Phecode_496.1,ENSG00000101966,XIAP,0.2559574105033,8.44720859177858,0.797983723536184,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Emphysema
Phecode_610.8,ENSG00000101966,XIAP,-0.255505835637124,-10.1065418475127,0.798332436971813,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Benign mammary dysplasia
Phecode_715.2,ENSG00000101966,XIAP,-0.255161973344375,-4.50868079435325,0.798598,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Ankylosing spondylitis
Phecode_496.1,ENSG00000101966,XIAP,0.255036623612531,15.3095282470355,0.798694812731176,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Emphysema
Phecode_153.3,ENSG00000101966,XIAP,-0.254227817870067,-1.52169697973785,0.799319560879352,0.0464861651367059,0.0102384897777491,79,102,Vagina,"Malignant neoplasm of rectosigmoid junction, Malignant neoplasm of rectum"
Phecode_594.2,ENSG00000101966,XIAP,-0.253370398594567,-3.04903290850954,0.799982,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Calculus of lower urinary tract
Phecode_555.2,ENSG00000101966,XIAP,-0.252943086376623,-6.38399301021828,0.800312193685388,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Ulcerative colitis
Phecode_208,ENSG00000101966,XIAP,-0.252793986567783,-13.0964562522379,0.800427414836844,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,"Benign neoplasm of colon, rectum, anus and anal canal"
Phecode_223,ENSG00000101966,XIAP,-0.252480092071514,-3.02962507066363,0.80067,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Benign neoplasm of urinary organs
Phecode_610.8,ENSG00000101966,XIAP,-0.25177648081606,-2.53251009919826,0.80121383739793,0.0048456610564613,0.225443795429898,13,14,Pancreas,Benign mammary dysplasia
Phecode_53,ENSG00000101966,XIAP,-0.251460062645383,-24.9211206521078,0.801458435736258,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Zoster [herpes zoster]
Phecode_695.7,ENSG00000101966,XIAP,-0.251346793572797,-3.30722758501669,0.801546,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,"Lichen simplex chronicus and prurigo, Lichen planus"
Phecode_242,ENSG00000101966,XIAP,-0.250190540851651,-3.4156651452859,0.80244,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Thyrotoxicosis [hyperthyroidism]
Phecode_695.7,ENSG00000101966,XIAP,-0.250175914606243,-25.7850836916905,0.802451310487235,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,"Lichen simplex chronicus and prurigo, Lichen planus"
Phecode_317.11,ENSG00000101966,XIAP,0.248534038787437,15.1558053234571,0.803721236917635,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Alcoholic liver disease
Phecode_585.2,ENSG00000101966,XIAP,-0.246008051256309,-3.21493064915401,0.805676,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Unspecified kidney failure
Phecode_189.21,ENSG00000101966,XIAP,-0.244145571878682,-7.50411508620825,0.807118078951157,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Malignant neoplasm of bladder
Phecode_465,ENSG00000101966,XIAP,-0.243594355880805,-3.47714112186374,0.807545,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Acute upper respiratory infections of multiple and unspecified sites
Phecode_296.1,ENSG00000101966,XIAP,0.243245086488387,2.18299689160483,0.80781554152127,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Bipolar disorder
Phecode_367,ENSG00000101966,XIAP,0.241625987991687,12.4433648363315,0.809069983155378,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Disorders of refraction and accommodation
Phecode_189.21,ENSG00000101966,XIAP,-0.241463257533868,-13.3084390505126,0.809196090305449,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Malignant neoplasm of bladder
Phecode_496.1,ENSG00000101966,XIAP,0.24130164555909,12.6801018862565,0.809321335597027,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Emphysema
Phecode_112,ENSG00000101966,XIAP,0.239781517684153,12.3809411793751,0.810499635795251,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Candidiasis
Phecode_335,ENSG00000101966,XIAP,-0.237917605916217,-4.52202990569701,0.811945,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Multiple sclerosis
Phecode_592.1,ENSG00000101966,XIAP,0.237874549148691,12.3682380728139,0.811978395821771,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Cystitis
Phecode_172.3,ENSG00000101966,XIAP,0.236919769411395,11.9424747037958,0.812719032785832,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Carcinoma in situ of skin
Phecode_165.1,ENSG00000101966,XIAP,-0.234391960307446,-7.44904778288694,0.814680699572725,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Malignant neoplasm of bronchus and lung
Phecode_529,ENSG00000101966,XIAP,0.233453286791606,0.0183423243304131,0.815409439154131,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Diseases of tongue
Phecode_420.3,ENSG00000101966,XIAP,-0.232840838216753,-3.02466156130764,0.815885,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Acute and subacute endocarditis
Phecode_335,ENSG00000101966,XIAP,0.229493991948312,1.0036590511157,0.818484989765565,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Multiple sclerosis
Phecode_202.2,ENSG00000101966,XIAP,0.229184179163422,15.8801164645158,0.818725768556205,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Other specified and unspecified types of non-Hodgkin lymphoma
Phecode_378.5,ENSG00000101966,XIAP,-0.228934826977278,-6.13031037193443,0.81891957129206,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Paralytic strabismus
Phecode_464,ENSG00000101966,XIAP,0.228826745504696,1.50177331893839,0.819003578344944,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Acute sinusitis
Phecode_947,ENSG00000101966,XIAP,0.22838777898233,0.838356300898823,0.819344789377917,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Urticaria
Phecode_353,ENSG00000101966,XIAP,-0.224924398269427,-13.0997273129684,0.822038088492145,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Nerve root and plexus disorders
Phecode_208,ENSG00000101966,XIAP,-0.224161057739622,-1.24570976709431,0.8226319838517,0.0464861651367059,0.0102384897777491,79,102,Vagina,"Benign neoplasm of colon, rectum, anus and anal canal"
Phecode_153.2,ENSG00000101966,XIAP,-0.223419703123219,-13.2952247404256,0.823208870982716,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Malignant neoplasm of colon
Phecode_585.2,ENSG00000101966,XIAP,0.223197626574163,3.47948123230318,0.823381699073145,0.0301421076010978,0.00738400933824701,18,22,Pituitary,Unspecified kidney failure
Phecode_480,ENSG00000101966,XIAP,-0.222372394872576,-7.29901652845603,0.824023999556756,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,"Pneumonia, unspecified organism"
Phecode_474.2,ENSG00000101966,XIAP,-0.222208833669908,-24.8934243666018,0.824151317740399,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Chronic diseases of tonsils and adenoids
Phecode_522,ENSG00000101966,XIAP,0.221382013137957,0.197188898144651,0.824794996432236,0.00819518909887165,0.179950352248207,6,8,Prostate,Diseases of pulp and periapical tissues
Phecode_335,ENSG00000101966,XIAP,0.220118572694404,15.3025775668032,0.825778810602444,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Multiple sclerosis
Phecode_592.1,ENSG00000101966,XIAP,0.217929517182575,2.31050947272162,0.827484028443866,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Cystitis
Phecode_200.1,ENSG00000101966,XIAP,0.217260310021399,0.63745241168457,0.828005486335526,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Polycythemia vera
Phecode_151,ENSG00000101966,XIAP,0.216584751158109,5.2244820573213,0.828531970487825,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Malignant neoplasm of stomach
Phecode_530.2,ENSG00000101966,XIAP,0.216279164872372,7.53085965954739,0.828770148757895,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Esophageal varices
Phecode_420.2,ENSG00000101966,XIAP,0.215890066396607,15.7295113283168,0.829073440389581,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Other diseases of pericardium
Phecode_53,ENSG00000101966,XIAP,0.21487763182842,1.49678609849007,0.829862724762829,0.00819518909887165,0.179950352248207,6,8,Prostate,Zoster [herpes zoster]
Phecode_496.1,ENSG00000101966,XIAP,-0.214321035344234,-25.6031690624286,0.830296715300185,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Emphysema
Phecode_610.8,ENSG00000101966,XIAP,0.214079368145818,11.457247538843,0.830485164664852,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Benign mammary dysplasia
Phecode_317.11,ENSG00000101966,XIAP,-0.213226530403529,-6.14826378555749,0.831150275792809,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Alcoholic liver disease
Phecode_172.3,ENSG00000101966,XIAP,0.213004067278908,2.08372249564369,0.8313237902523,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Carcinoma in situ of skin
Phecode_153.3,ENSG00000101966,XIAP,0.212014398038854,13.3956367751079,0.832095801645351,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,"Malignant neoplasm of rectosigmoid junction, Malignant neoplasm of rectum"
Phecode_295.1,ENSG00000101966,XIAP,-0.210782639974701,-0.0297732229615127,0.833056885505277,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Schizophrenia
Phecode_367,ENSG00000101966,XIAP,0.20929350125933,0.611902178064203,0.83421912468634,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Disorders of refraction and accommodation
Phecode_574.3,ENSG00000101966,XIAP,0.20662906352094,1.19840269059432,0.836299560655384,0.00819518909887165,0.179950352248207,6,8,Prostate,Cholecystitis
Phecode_340,ENSG00000101966,XIAP,-0.206226052149399,-25.1806492809863,0.836614338536673,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Migraine
Phecode_198,ENSG00000101966,XIAP,0.205328879174336,6.24801636896836,0.837315182389694,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Secondary malignant neoplasm of respiratory and digestive organs
Phecode_317.11,ENSG00000101966,XIAP,-0.205025842209283,-2.00228938251521,0.837551934717407,0.0048456610564613,0.225443795429898,13,14,Pancreas,Alcoholic liver disease
Phecode_151,ENSG00000101966,XIAP,0.204737172428095,2.5414939039002298,0.837777476140654,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Malignant neoplasm of stomach
Phecode_157,ENSG00000101966,XIAP,0.2045320492011,1.88281046150528,0.837937749666078,0.0522889252775014,9.67852445475364e-8,43,52,Nerve Tibial,Malignant neoplasm of pancreas
Phecode_574.3,ENSG00000101966,XIAP,-0.20417786304485,-1.1485486789073,0.838214509694777,0.0464861651367059,0.0102384897777491,79,102,Vagina,Cholecystitis
Phecode_411.2,ENSG00000101966,XIAP,-0.201627486941282,-6.20950314314986,0.840207955057252,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,"Acute myocardial infarction, Subsequent ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction"
Phecode_8.6,ENSG00000101966,XIAP,-0.201447086586294,-3.44427354467951,0.840349,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Viral and other specified intestinal infections
Phecode_613.1,ENSG00000101966,XIAP,0.200860435327573,0.996125404360705,0.840807705206134,0.00819518909887165,0.179950352248207,6,8,Prostate,Inflammatory disorders of breast
Phecode_383,ENSG00000101966,XIAP,0.199276963084429,1.90676550118325,0.842046098567153,0.0522889252775014,9.67852445475364e-8,43,52,Nerve Tibial,Otosclerosis
Phecode_274.1,ENSG00000101966,XIAP,0.198666502879203,2.15544848981811,0.842523628509624,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Gout
Phecode_327,ENSG00000101966,XIAP,-0.198539453210462,-0.874029135255055,0.842623019868567,0.0464861651367059,0.0102384897777491,79,102,Vagina,Sleep disorders
Phecode_287,ENSG00000101966,XIAP,0.198231690144853,1.54106916500577,0.8428637942806,0.0522889252775014,9.67852445475364e-8,43,52,Nerve Tibial,Purpura and other hemorrhagic conditions
Phecode_430.2,ENSG00000101966,XIAP,0.196865854352538,2.49459074788723,0.843932515014352,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Nontraumatic intracerebral hemorrhage
Phecode_359.2,ENSG00000101966,XIAP,0.196449819314319,1.03964414922187,0.844258105681846,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Myositis
Phecode_474.2,ENSG00000101966,XIAP,-0.196408676457613,-2.88407555841749,0.844290305691199,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Chronic diseases of tonsils and adenoids
Phecode_320,ENSG00000101966,XIAP,0.194235623265245,16.7666928448928,0.845991390663925,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Viral meningitis
Phecode_496.1,ENSG00000101966,XIAP,0.193568392549655,2.06316226240596,0.846513849146611,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Emphysema
Phecode_200.1,ENSG00000101966,XIAP,-0.192506427638588,-6.38891950460876,0.847345533546746,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Polycythemia vera
Phecode_320,ENSG00000101966,XIAP,-0.190859172526384,-6.15308214189811,0.848635927710255,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Viral meningitis
Phecode_522,ENSG00000101966,XIAP,-0.187032692881347,-3.09086872845289,0.851635,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Diseases of pulp and periapical tissues
Phecode_733.4,ENSG00000101966,XIAP,-0.185692633351627,-7.50123424346535,0.852685805583272,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Osteonecrosis
Phecode_420.2,ENSG00000101966,XIAP,0.185419868095708,11.9662313690817,0.8528997261238,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Other diseases of pericardium
Phecode_202.2,ENSG00000101966,XIAP,0.185034629614881,7.77346419613705,0.853201874028384,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Other specified and unspecified types of non-Hodgkin lymphoma
Phecode_703,ENSG00000101966,XIAP,-0.183568341786448,-1.11052132716269,0.854352100623383,0.0464861651367059,0.0102384897777491,79,102,Vagina,Nail disorders
Phecode_592.1,ENSG00000101966,XIAP,0.182410207305914,16.8967101407909,0.85526081591916,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Cystitis
Phecode_574.3,ENSG00000101966,XIAP,-0.182262590563333,-2.44743305317139,0.85537665531384,0.0048456610564613,0.225443795429898,13,14,Pancreas,Cholecystitis
Phecode_522,ENSG00000101966,XIAP,-0.180680451118355,-25.469823134216,0.856618403979268,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Diseases of pulp and periapical tissues
Phecode_375,ENSG00000101966,XIAP,0.180280027132979,12.1284833187544,0.856932734809812,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Disorders of lacrimal system
Phecode_444,ENSG00000101966,XIAP,-0.179895311407099,-15.4431390806685,0.857234756109693,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Arterial embolism and thrombosis
Phecode_274.1,ENSG00000101966,XIAP,-0.178511472748701,-0.122087649126527,0.858321311952494,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Gout
Phecode_610.1,ENSG00000101966,XIAP,-0.178275545068515,-24.95659165672,0.858506583364389,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Benign mammary dysplasia
Phecode_592.1,ENSG00000101966,XIAP,-0.177879004323759,-3.94060604227981,0.858818,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Cystitis
Phecode_613.1,ENSG00000101966,XIAP,-0.176694959902868,-3.99754258348081,0.859748,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Inflammatory disorders of breast
Phecode_193,ENSG00000101966,XIAP,0.17601817794372,2.26236005173608,0.860279661474671,0.00819518909887165,0.179950352248207,6,8,Prostate,Malignant neoplasm of thyroid gland
Phecode_208,ENSG00000101966,XIAP,0.172241317249672,7.51059890674992,0.863247816769133,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,"Benign neoplasm of colon, rectum, anus and anal canal"
Phecode_198,ENSG00000101966,XIAP,-0.172213125555178,-13.0827378494186,0.86326997934185,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Secondary malignant neoplasm of respiratory and digestive organs
Phecode_464,ENSG00000101966,XIAP,-0.171317273305828,-0.452851058818362,0.863974299112098,0.00819518909887165,0.179950352248207,6,8,Prostate,Acute sinusitis
Phecode_555.1,ENSG00000101966,XIAP,0.171213637972057,8.04475341699294,0.864055784282873,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Crohn's disease [regional enteritis]
Phecode_465,ENSG00000101966,XIAP,-0.168540610422249,-13.1993381402381,0.866157998090102,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Acute upper respiratory infections of multiple and unspecified sites
Phecode_317.11,ENSG00000101966,XIAP,-0.168446536837032,-3.23352352743998,0.866232,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Alcoholic liver disease
Phecode_191.11,ENSG00000101966,XIAP,-0.167363360090691,-1.166707897711,0.867084152923464,0.0464861651367059,0.0102384897777491,79,102,Vagina,Malignant neoplasm of brain
Phecode_447,ENSG00000101966,XIAP,0.165639917144341,15.845633083279001,0.868440331849621,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Other disorders of arteries and arterioles
Phecode_585.1,ENSG00000101966,XIAP,-0.164777806177654,-6.24912998449576,0.869118873339811,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Acute kidney failure
Phecode_567,ENSG00000101966,XIAP,0.164087353702108,0.0928908984809811,0.869662377160156,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Peritonitis
Phecode_415.11,ENSG00000101966,XIAP,-0.162537716939018,-25.4474482951936,0.870882429323834,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Pulmonary embolism
Phecode_287,ENSG00000101966,XIAP,0.161200650867306,15.9125804172742,0.871935368504417,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Purpura and other hemorrhagic conditions
Phecode_531.3,ENSG00000101966,XIAP,-0.160859455577222,-6.30483271582052,0.872204096128072,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Duodenal ulcer
Phecode_522,ENSG00000101966,XIAP,0.160509129672522,2.52107571622459,0.872480030429461,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Diseases of pulp and periapical tissues
Phecode_474.1,ENSG00000101966,XIAP,0.160091372730323,3.54401000660148,0.872809097088207,0.0301421076010978,0.00738400933824701,18,22,Pituitary,Acute tonsillitis
Phecode_375,ENSG00000101966,XIAP,-0.159910318525072,-0.0733706030474929,0.872951720115075,0.00819518909887165,0.179950352248207,6,8,Prostate,Disorders of lacrimal system
Phecode_200.1,ENSG00000101966,XIAP,0.156734190958316,14.4350934356761,0.87545433960134,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Polycythemia vera
Phecode_378.5,ENSG00000101966,XIAP,0.155515427614617,0.289050757327812,0.876414992426795,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Paralytic strabismus
Phecode_474,ENSG00000101966,XIAP,0.153510937820786,0.119262154611359,0.877995365408544,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Peritonsillar abscess
Phecode_200,ENSG00000101966,XIAP,-0.153100818678488,-10.2389648089631,0.878318770277585,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Myelodysplastic syndromes
Phecode_193,ENSG00000101966,XIAP,0.152137877040805,8.00500334723061,0.879078190352151,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Malignant neoplasm of thyroid gland
Phecode_317,ENSG00000101966,XIAP,-0.149986682953271,-13.7297552899896,0.880775121869375,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Alcohol related disorders
Phecode_296.1,ENSG00000101966,XIAP,-0.148111634287188,-3.382119539829,0.882254667882166,0.0048456610564613,0.225443795429898,13,14,Pancreas,Bipolar disorder
Phecode_529,ENSG00000101966,XIAP,-0.147489529811235,-1.23127988942223,0.882745643354463,0.0464861651367059,0.0102384897777491,79,102,Vagina,Diseases of tongue
Phecode_380.1,ENSG00000101966,XIAP,0.146653768146282,1.46118484591369,0.883405311610697,0.00819518909887165,0.179950352248207,6,8,Prostate,Otitis externa
Phecode_565,ENSG00000101966,XIAP,-0.145846632910204,-2.31580612058271,0.884042461729569,0.0048456610564613,0.225443795429898,13,14,Pancreas,"Fissure and fistula of anal and rectal regions, Abscess of anal and rectal regions"
Phecode_474.2,ENSG00000101966,XIAP,0.144480502077687,15.8657425296403,0.885121051990976,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Chronic diseases of tonsils and adenoids
Phecode_189.11,ENSG00000101966,XIAP,-0.142558728036844,-7.51895273660531,0.886638694721258,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,"Malignant neoplasm of kidney, except renal pelvis"
Phecode_395.1,ENSG00000101966,XIAP,-0.142355464684171,-0.39425762858934,0.886799238083464,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Nonrheumatic mitral valve disorders
Phecode_189.21,ENSG00000101966,XIAP,0.141174469177144,0.742728265569259,0.887732114700925,0.00819518909887165,0.179950352248207,6,8,Prostate,Malignant neoplasm of bladder
Phecode_296.22,ENSG00000101966,XIAP,0.139392320753016,12.1720927882969,0.889140140271525,0.00473758085645384,0.075009256776443,12,13,Whole Blood,"Major depressive disorder, single episode, Major depressive disorder, recurrent"
